ds,prediction,prediction_lower,prediction_upper,country
2018-11-17,272.6975044312764,0.0,1865.29987148331,Austria
2018-11-18,274.30095544240436,0.0,1818.6277871146704,Austria
2018-11-19,272.97149029137574,0.0,1812.9581580823738,Austria
2018-11-20,272.73980995471635,0.0,1814.5402264168763,Austria
2018-11-21,273.56705612955,0.0,1856.437554824697,Austria
2018-11-22,272.80677363838475,0.0,1683.26061027534,Austria
2018-11-23,273.46428017824775,0.0,1749.3818689910213,Austria
2018-11-24,277.49807331956674,0.0,1856.1982803479564,Austria
2018-11-25,279.0744908392946,0.0,1819.8496974199602,Austria
2018-11-26,277.6344626120132,0.0,1735.8015458023508,Austria
2018-11-27,277.28198002335495,0.0,1648.86509238032,Austria
2018-11-28,277.984018029182,0.0,1757.572837162169,Austria
2018-11-29,277.0574370305809,0.0,1702.8391106587826,Austria
2018-11-30,277.5657622017541,0.0,1826.4533986955867,Austria
2018-12-01,281.50826618005425,0.0,1757.5653639016195,Austria
2018-12-02,282.96310554349736,0.0,1793.4067973952256,Austria
2018-12-03,281.37072850284335,0.0,1802.5452825390119,Austria
2018-12-04,280.91097903212693,0.0,1831.8172904161356,Austria
2018-12-05,281.55745952706314,0.0,1776.5476528188874,Austria
2018-12-06,280.5893272232924,0.0,1791.5949861995389,Austria
2018-12-07,281.1254921075361,0.0,1723.4048414572871,Austria
2018-12-08,285.20143843749895,0.0,1711.9799320988172,Austria
2018-12-09,286.80095324402726,0.0,1785.784418197446,Austria
2018-12-10,285.3563554872171,0.0,1799.3362315979805,Austria
2018-12-11,285.1144459021117,0.0,1761.9405284500083,Austria
2018-12-12,286.0455607712254,0.0,1720.252880340607,Austria
2018-12-13,285.3805458923877,0.0,1799.1218979113933,Austria
2018-12-14,286.28268053498283,0.0,1838.5610198082773,Austria
2018-12-15,290.8125608901337,0.0,1783.8503877840076,Austria
2018-12-16,292.84874999159774,0.0,1722.8656803481572,Austria
2018-12-17,291.8051544218376,0.0,1750.2401666511264,Austria
2018-12-18,291.9861330703542,0.0,1851.0910724087562,Austria
2018-12-19,293.35053305306553,0.0,1713.1461046818647,Austria
2018-12-20,293.07410139734264,0.0,1755.7456515039346,Austria
2018-12-21,294.35935648100866,0.0,1750.1536212202748,Austria
2018-12-22,299.28870932600904,0.0,1753.351864305957,Austria
2018-12-23,301.6341598083859,0.0,1728.8995327958098,Austria
2018-12-24,300.7918906686409,0.0,1804.3867919391923,Austria
2018-12-25,301.12654732139623,0.0,1677.6013604990012,Austria
2018-12-26,302.5902096010425,0.0,1659.1231086855075,Austria
2018-12-27,302.31013723129536,0.0,1780.6233647439806,Austria
2018-12-28,303.5364297258862,0.0,1803.613755865425,Austria
2018-12-29,308.38317555258203,0.0,1867.0850122518634,Austria
2018-12-30,310.52693934534204,0.0,1889.517539281751,Austria
2018-12-31,309.3582796027618,0.0,1733.0131670458306,Austria
2019-01-01,309.3148757390548,0.0,1821.385441184023,Austria
2019-01-02,310.35509070800396,0.0,1821.0317769536216,Austria
2019-01-03,309.5706938899667,0.0,1831.981255505807,Austria
2019-01-04,310.27195177024635,0.0,1850.4564934084942,Austria
2019-01-05,314.61645616784955,0.0,1810.8036899658039,Austria
2019-01-06,316.19607251489816,0.0,1760.902917737856,Austria
2019-01-07,314.4050796782934,0.0,1748.9287249142967,Austria
2019-01-08,313.7618797856368,0.0,1840.5791170632813,Austria
2019-01-09,314.2369320608613,0.0,1791.5982308893242,Austria
2019-01-10,312.8902847087984,0.0,1873.0688676136033,Austria
2019-01-11,313.0939841986264,0.0,1734.8019988339634,Austria
2019-01-12,317.0485300361719,0.0,1792.4679172984222,Austria
2019-01-13,318.25829294378207,0.0,1793.5969285783156,Austria
2019-01-14,316.11634693964027,0.0,1756.7855085889962,Austria
2019-01-15,315.2148915604756,0.0,1691.6882496642472,Austria
2019-01-16,315.5277424909987,0.0,1859.9259845836493,Austria
2019-01-17,314.0729088446582,0.0,1844.3570796211632,Austria
2019-01-18,314.27260165197333,0.0,1725.7805846803346,Austria
2019-01-19,318.3576320774277,0.0,1881.3038382262373,Austria
2019-01-20,319.7316437445409,0.0,1707.1079240444387,Austria
2019-01-21,317.77299890217256,0.0,1879.2895335459805,Austria
2019-01-22,317.1342821795404,0.0,1710.0207529996821,Austria
2019-01-23,317.77971395025145,0.0,1790.937307756712,Austria
2019-01-24,316.6731253361437,0.0,1750.3680993183987,Austria
2019-01-25,317.27589457912416,0.0,1883.0781561612594,Austria
2019-01-26,321.83958437531385,0.0,1838.74598001309,Austria
2019-01-27,323.6592426039675,0.0,1608.1785284040923,Austria
2019-01-28,322.09254821258907,0.0,1867.209673311059,Austria
2019-01-29,321.8485477033649,0.0,1702.444417133352,Austria
2019-01-30,322.8800837687582,0.0,1810.7504513290264,Austria
2019-01-31,322.0971993658375,0.0,1705.8655347594467,Austria
2019-02-01,323.0029713779356,0.0,1794.2711187010789,Austria
2019-02-02,327.87429557945654,0.0,1877.1136742039653,Austria
2019-02-03,329.9041062061822,0.0,1805.1265935961924,Austria
2019-02-04,328.43757842634346,0.0,1843.0979615769002,Austria
2019-02-05,328.2498469158031,0.0,1882.0066446096062,Austria
2019-02-06,329.2931590529936,0.0,1845.413268248263,Austria
2019-02-07,328.43538588221145,0.0,1744.6024597395774,Austria
2019-02-08,329.2334089229039,0.0,1814.9162930017415,Austria
2019-02-09,334.00169679913176,0.0,1804.236018890703,Austria
2019-02-10,335.84308632880845,0.0,1828.5426430562502,Austria
2019-02-11,334.1016933903418,0.0,1807.3161815557164,Austria
2019-02-12,333.6292847296103,0.0,1778.4949493566783,Austria
2019-02-13,334.38685580299665,0.0,1967.9873387256323,Austria
2019-02-14,333.20798640340956,0.0,1851.149788851706,Austria
2019-02-15,333.7095636842818,0.0,1805.2208918590864,Austria
2019-02-16,338.2479850655197,0.0,1769.377164332027,Austria
2019-02-17,339.8383917082585,0.0,1817.4685479076604,Austria
2019-02-18,337.8242379264943,0.0,1828.3511079737648,Austria
2019-02-19,337.1323269159345,0.0,1794.7255130844512,Austria
2019-02-20,337.7288839237966,0.0,1785.2860223749358,Austria
2019-02-21,336.4078848619456,0.0,1845.3829454866207,Austria
2019-02-22,336.8392974495532,0.0,1875.2337967105464,Austria
2019-02-23,341.4131402124149,0.0,1883.8447215082094,Austria
2019-02-24,343.047438973796,0.0,1816.665124100523,Austria
2019-02-25,341.0747579369762,0.0,1843.6237336721238,Austria
2019-02-26,340.4862256662964,0.0,1742.4667365770435,Austria
2019-02-27,341.24244313588576,0.0,1867.3719604874225,Austria
2019-02-28,340.08712772640877,0.0,1823.7313650491653,Austria
2019-03-01,340.7332072680027,0.0,1793.1668296040245,Austria
2019-03-02,345.59505207265255,0.0,1725.4775761680614,Austria
2019-03-03,347.4854438524106,0.0,1959.2832098940767,Austria
2019-03-04,345.7193215022257,0.0,1888.7154265398835,Austria
2019-03-05,345.3470062286333,0.0,1776.8857054943771,Austria
2019-03-06,346.32010282382174,0.0,1863.3182641423564,Austria
2019-03-07,345.330561961441,0.0,1816.670077862435,Austria
2019-03-08,346.13467142613234,0.0,1760.28820423936,Austria
2019-03-09,351.1734454219594,0.0,1790.6805062465273,Austria
2019-03-10,353.15853053466174,0.0,1819.787149531311,Austria
2019-03-11,351.3930334447731,0.0,1788.1326862685962,Austria
2019-03-12,350.99375904755533,0.0,1712.9576003576049,Austria
2019-03-13,351.91187105367607,0.0,1854.8108435386823,Austria
2019-03-14,350.7970980654231,0.0,1930.8254415974543,Austria
2019-03-15,351.459315244048,0.0,1909.2242797219553,Austria
2019-03-16,356.3767613223908,0.0,1870.1378945319025,Austria
2019-03-17,358.1705393589852,0.0,1665.6220262328395,Austria
2019-03-18,356.142182023503,0.0,1872.4763073923916,Austria
2019-03-19,355.48456693037,0.0,1784.0982687724336,Austria
2019-03-20,356.15701984402006,0.0,1701.906223265625,Austria
2019-03-21,354.7743768142434,0.0,1905.7266724036706,Austria
2019-03-22,355.2059066716175,0.0,1703.8926978927157,Austria
2019-03-23,359.97115224259716,0.0,1889.2395867392916,Austria
2019-03-24,361.60287513551776,0.0,1883.0640678884276,Austria
2019-03-25,359.4012656425319,0.0,1854.9102827158702,Austria
2019-03-26,358.6335034644838,0.0,1891.164917292275,Austria
2019-03-27,359.2633343168729,0.0,1730.6984945925415,Austria
2019-03-28,357.8650811236036,0.0,1980.606966263894,Austria
2019-03-29,358.3600602283927,0.0,1764.7904220798905,Austria
2019-03-30,363.30025543235325,0.0,1941.2696467293022,Austria
2019-03-31,365.11996527963066,0.0,1815.7005722319211,Austria
2019-04-01,363.1069584442505,0.0,1756.7077686721468,Austria
2019-04-02,362.5910143200343,0.0,1814.5278574965807,Austria
2019-04-03,363.5283312179338,0.0,1729.5992467494755,Austria
2019-04-04,362.4408578336686,0.0,1814.289579778403,Austria
2019-04-05,363.2905762359198,0.0,1802.7259703642103,Austria
2019-04-06,368.65137229709006,0.0,1809.855485590592,Austria
2019-04-07,370.84972840695013,0.0,1885.318940620622,Austria
2019-04-08,369.1531359969992,0.0,1876.3006928179584,Austria
2019-04-09,368.9478865801771,0.0,1792.5895532682207,Austria
2019-04-10,370.1785324039543,0.0,1885.8500303615986,Austria
2019-04-11,369.31270209211044,0.0,1730.491508086355,Austria
2019-04-12,370.3533517358823,0.0,1922.9170967676662,Austria
2019-04-13,375.898866675627,0.0,1850.3634729432176,Austria
2019-04-14,378.1727663793644,0.0,1838.9285016189117,Austria
2019-04-15,376.42927278161886,0.0,2066.529796467626,Austria
2019-04-16,376.1201845744648,0.0,1808.9929845787692,Austria
2019-04-17,377.1891614037164,0.0,1881.1917297729972,Austria
2019-04-18,376.06173908690533,0.0,1897.9583373190487,Austria
2019-04-19,376.7952162587447,0.0,1926.7136609318425,Austria
2019-04-20,382.0266162294711,0.0,1844.2941804412194,Austria
2019-04-21,383.89100448370516,0.0,1860.2056844776903,Austria
2019-04-22,381.64379640666823,0.0,1871.3814139985086,Austria
2019-04-23,380.81629350928796,0.0,1837.3322416161084,Austria
2019-04-24,381.36437720982263,0.0,1937.8203416443428,Austria
2019-04-25,379.6833291793742,0.0,1775.7216009527285,Austria
2019-04-26,379.89499029522113,0.0,1849.3672347064598,Austria
2019-04-27,384.68326142200226,0.0,1916.1639466401787,Austria
2019-04-28,386.1007642342535,0.0,1876.0312098929796,Austria
2019-04-29,383.4076792348862,0.0,1750.8879926810832,Austria
2019-04-30,382.2158016927008,0.0,1902.2647791548563,Austria
2019-05-01,382.4915744532183,0.0,1977.6206288142378,Austria
2019-05-02,380.59571728224245,0.0,1970.1139610803277,Austria
2019-05-03,380.7077370590734,0.0,1776.3829151801542,Austria
2019-05-04,385.5491199513004,0.0,1930.3090094139436,Austria
2019-05-05,387.0785579192599,0.0,1828.4275147367603,Austria
2019-05-06,384.54760358554904,0.0,1888.187536586595,Austria
2019-05-07,383.63358907321367,0.0,1843.8355746887905,Austria
2019-05-08,384.29738841605314,0.0,1905.2442360213356,Austria
2019-05-09,382.84828318550336,0.0,1775.257860653608,Austria
2019-05-10,383.5062761375374,0.0,1765.4204572232602,Austria
2019-05-11,389.0134393505886,0.0,1888.1578591919438,Austria
2019-05-12,391.21817033604833,0.0,1871.7772254586125,Austria
2019-05-13,389.34811398000227,0.0,1937.6460337121273,Austria
2019-05-14,389.13236806103004,0.0,1875.700186426158,Austria
2019-05-15,390.5143605436331,0.0,2003.4031833894508,Austria
2019-05-16,389.7422872581541,0.0,1840.058565622937,Austria
2019-05-17,391.06950559384785,0.0,1777.0613607238263,Austria
2019-05-18,397.25424798893374,0.0,1874.5967836519183,Austria
2019-05-19,400.03304368007514,0.0,1873.059451620941,Austria
2019-05-20,398.61096629599984,0.0,1880.2905665530966,Austria
2019-05-21,398.77310526394047,0.0,1845.041123495447,Austria
2019-05-22,400.45245814778184,0.0,1770.6414417332926,Austria
2019-05-23,399.8457640556203,0.0,1929.571038052426,Austria
2019-05-24,401.25172929656725,0.0,1978.360157963399,Austria
2019-05-25,407.4587931520683,0.0,1881.8406163005732,Austria
2019-05-26,410.10734582241116,0.0,1846.9921658366866,Austria
2019-05-27,408.3968860818743,0.0,1847.5824952100813,Austria
2019-05-28,408.18630837317613,0.0,1872.2012035782466,Austria
2019-05-29,409.4163379034366,0.0,1787.2729935798754,Austria
2019-05-30,408.25027855970717,0.0,1915.4421023669927,Austria
2019-05-31,409.04959378306603,0.0,1938.3049814628862,Austria
2019-06-01,414.64926562332033,0.0,1844.4523368466776,Austria
2019-06-02,416.60838039719556,0.0,1874.4389739167361,Austria
2019-06-03,414.1338103198017,0.0,1855.2222459008567,Austria
2019-06-04,413.1689832719732,0.0,1896.9663293946692,Austria
2019-06-05,413.67058985662334,0.0,1970.481639301605,Austria
2019-06-06,411.77404460638957,0.0,1917.866844253529,Austria
2019-06-07,411.90629581095584,0.0,1843.0879579767586,Austria
2019-06-08,416.948729767961,0.0,1894.1138546342042,Austria
2019-06-09,418.376155233081,0.0,1797.9394838497146,Austria
2019-06-10,415.39711800623377,0.0,1923.9375988239726,Austria
2019-06-11,414.0313367606269,0.0,1873.314518941456,Austria
2019-06-12,414.2409342582701,0.0,1973.4000135067645,Austria
2019-06-13,412.12092531042026,0.0,1870.2238656446225,Austria
2019-06-14,412.14962100996473,0.0,1973.2288331584755,Austria
2019-06-15,417.239484899462,0.0,1976.869748308773,Austria
2019-06-16,418.76495234536685,0.0,1885.2275780298164,Austria
2019-06-17,415.91983097596,0.0,1912.4439183103354,Austria
2019-06-18,414.78385916903625,0.0,1941.486012053402,Austria
2019-06-19,415.3089086203644,0.0,1970.240062725042,Austria
2019-06-20,413.53492408992173,0.0,1925.112060799129,Austria
2019-06-21,413.9783128682381,0.0,1922.722004484969,Austria
2019-06-22,419.5710985081177,0.0,1948.7116642112258,Austria
2019-06-23,421.57786599016504,0.0,1942.132452179748,Austria
2019-06-24,419.1704761610745,0.0,1816.1543521993976,Austria
2019-06-25,418.48390625421825,0.0,1777.4887365601248,Austria
2019-06-26,419.457510410403,0.0,1879.7520819954907,Austria
2019-06-27,418.07642319705803,0.0,1973.4025307122733,Austria
2019-06-28,418.89787205601635,0.0,1870.5688670540696,Austria
2019-06-29,424.87849466848894,0.0,1838.5440348366212,Austria
2019-06-30,427.18020896962724,0.0,1867.7615096638117,Austria
2019-07-01,424.96198025740296,0.0,1899.1783940302757,Austria
2019-07-02,424.4246304056187,0.0,1981.8892940247865,Austria
2019-07-03,425.5068008599085,0.0,1850.5252494376757,Austria
2019-07-04,424.1514333869381,0.0,1875.854121158432,Austria
2019-07-05,424.96959982741214,0.0,1962.3279895233902,Austria
2019-07-06,430.95557071904926,0.0,1882.5019050398655,Austria
2019-07-07,433.181203648376,0.0,1931.1178387564935,Austria
2019-07-08,430.8043746940686,0.0,1889.5388614716312,Austria
2019-07-09,430.1023978668414,0.0,1815.090362422353,Austria
2019-07-10,431.02237271207804,0.0,1910.444773878612,Austria
2019-07-11,429.47247445616443,0.0,1891.8845861778964,Austria
2019-07-12,430.1230911378538,0.0,1907.7963553760983,Austria
2019-07-13,436.00949753706306,0.0,1921.5975674157467,Austria
2019-07-14,438.114683974819,0.0,1849.9316594304887,Austria
2019-07-15,435.5944442548614,0.0,1853.9574695750066,Austria
2019-07-16,434.79946738279517,0.0,1928.8584577957104,Austria
2019-07-17,435.68019940767095,0.0,1889.81619646285,Austria
2019-07-18,434.10313579940987,0.0,1812.4828424932568,Austria
2019-07-19,434.7895156831443,0.0,1943.9319151769362,Austria
2019-07-20,440.80589964069253,0.0,1993.1413041307858,Austria
2019-07-21,443.03577682962026,0.0,1936.5140872975664,Austria
2019-07-22,440.6216758636008,0.0,1931.2102596321047,Austria
2019-07-23,439.9763122180176,0.0,1936.1318950936218,Austria
2019-07-24,441.04235256943997,0.0,1937.1978444648796,Austria
2019-07-25,439.6340902581281,0.0,1942.6457643008996,Austria
2019-07-26,440.51405805105446,0.0,1939.4945834211867,Austria
2019-07-27,446.7718403922418,0.0,1901.3348095238207,Austria
2019-07-28,449.1847480984811,0.0,1915.6996925992096,Austria
2019-07-29,446.87719092165656,0.0,1864.9114930726175,Austria
2019-07-30,446.3210612309536,0.0,1923.8545836310814,Austria
2019-07-31,447.4505174414809,0.0,1949.5351794502023,Austria
2019-08-01,446.0290912827562,0.0,1976.287155817802,Austria
2019-08-02,446.86419816664875,0.0,1891.2620373353523,Austria
2019-08-03,453.07409369858846,0.0,1958.5669633582818,Austria
2019-08-04,455.3374590264618,0.0,1901.8665832115896,Austria
2019-08-05,452.7698160297709,0.0,1899.781030368474,Austria
2019-08-06,451.91287263591477,0.0,1837.078807282366,Austria
2019-08-07,452.7040033957307,0.0,2046.3602040145188,Austria
2019-08-08,450.86842910051973,0.0,2016.5224053777558,Austria
2019-08-09,451.27123876660625,0.0,1939.8434742389904,Austria
2019-08-10,457.07208974162626,0.0,1884.7283769653056,Austria
2019-08-11,458.8633007247174,0.0,1811.9703927225721,Austria
2019-08-12,455.76291677920545,0.0,1986.6076551206716,Austria
2019-08-13,454.39264590259654,0.0,2034.7038329579548,Austria
2019-08-14,454.70170041242716,0.0,1952.3889343477622,Austria
2019-08-15,452.38375725724353,0.0,1883.068880631418,Austria
2019-08-16,452.3662539724993,0.0,2016.820892073225,Austria
2019-08-17,457.8526564714986,0.0,1987.8042372525458,Austria
2019-08-18,459.34895144280495,0.0,1933.661968258903,Austria
2019-08-19,455.97332435704175,0.0,1947.5367087943878,Austria
2019-08-20,454.4227236152174,0.0,1972.798179557742,Austria
2019-08-21,454.65117169141024,0.0,1902.6456600982954,Austria
2019-08-22,452.31168495674456,0.0,1974.7518424380942,Austria
2019-08-23,452.3830874053314,0.0,1907.4171766823367,Austria
2019-08-24,458.10014800781033,0.0,1904.982221532916,Austria
2019-08-25,459.8688237348367,0.0,1915.7134736683502,Austria
2019-08-26,456.7929409157733,0.0,1968.6408667432418,Austria
2019-08-27,455.62980491901925,0.0,2015.4588627260202,Austria
2019-08-28,456.3234141784255,0.0,2001.3329446374494,Austria
2019-08-29,454.47177487017586,0.0,1866.4783753037384,Austria
2019-08-30,455.0916568512961,0.0,1954.9970842583257,Austria
2019-08-31,461.4370012571106,0.0,1969.489898678448,Austria
2019-09-01,463.8032788428678,0.0,2085.656841321236,Austria
2019-09-02,461.2714921776458,0.0,1944.2622706665024,Austria
2019-09-03,460.6530912645234,0.0,1920.4246710878983,Austria
2019-09-04,461.87828557404544,0.0,1866.8674764585699,Austria
2019-09-05,460.48887711822306,0.0,1909.6869529643495,Austria
2019-09-06,461.5410063869571,0.0,1981.0154084249893,Austria
2019-09-07,468.3118002889258,0.0,1951.7511725419333,Austria
2019-09-08,470.99273862108817,0.0,1937.3966739715352,Austria
2019-09-09,468.65079533853503,0.0,1937.9224741488836,Austria
2019-09-10,468.1624087631607,0.0,1871.3172943683458,Austria
2019-09-11,469.45657777669777,0.0,2028.8144515523854,Austria
2019-09-12,468.0328459624709,0.0,1906.071170853511,Austria
2019-09-13,469.0016274014528,0.0,1950.0591046937977,Austria
2019-09-14,475.67865402968874,0.0,1946.2439069411187,Austria
2019-09-15,478.16689153583224,0.0,1981.5074440422115,Austria
2019-09-16,475.5343568599253,0.0,1863.5618673897377,Austria
2019-09-17,474.7366898275232,0.0,2104.5285863458853,Austria
2019-09-18,475.71460364716023,0.0,2150.922484332106,Austria
2019-09-19,473.9366265794052,0.0,1887.048817776052,Austria
2019-09-20,474.57666236420573,0.0,1904.7913963029407,Austria
2019-09-21,480.99595070179004,0.0,2064.799636655178,Austria
2019-09-22,483.2133141437786,0.0,1971.2273159724439,Austria
2019-09-23,480.2995081920415,0.0,1914.8342197925745,Austria
2019-09-24,479.2883302874249,0.0,2025.3118514319242,Austria
2019-09-25,480.12844250115705,0.0,1898.707739531012,Austria
2019-09-26,478.2509705495317,0.0,1998.423551774053,Austria
2019-09-27,478.88447812043376,0.0,1930.139617203685,Austria
2019-09-28,485.42469432931443,0.0,1916.1044460427643,Austria
2019-09-29,487.7934129172349,0.0,2017.7034109254928,Austria
2019-09-30,485.04975454854514,0.0,1904.3116239054557,Austria
2019-10-01,484.29024006697387,0.0,1980.2609552699066,Austria
2019-10-02,485.4554471610773,0.0,2032.2187437760247,Austria
2019-10-03,483.9229498105058,0.0,1919.5366739961303,Austria
2019-10-04,484.9601966262808,0.0,1950.5268449778514,Austria
2019-10-05,491.9824878520982,0.0,1947.3723646578453,Austria
2019-10-06,494.8009874603998,0.0,1922.5797679946677,Austria
2019-10-07,492.45132239207004,0.0,1942.4546206496032,Austria
2019-10-08,492.0829960908083,0.0,1922.8801712586364,Austria
2019-10-09,493.62119490807265,0.0,2037.439909935931,Austria
2019-10-10,492.3853137095387,0.0,2070.7525606152662,Austria
2019-10-11,493.67990615192844,0.0,1983.1533606955625,Austria
2019-10-12,500.94099584199984,0.0,1946.879033559822,Austria
2019-10-13,503.87319956769664,0.0,2052.9444400154275,Austria
2019-10-14,501.4955748219909,0.0,1924.8858470022049,Austria
2019-10-15,501.0202001167897,0.0,2096.736110043679,Austria
2019-10-16,502.3688773685494,0.0,2057.514136162097,Austria
2019-10-17,500.8169166324198,0.0,1833.0465539410825,Austria
2019-10-18,501.7217672058456,0.0,1958.3948331791273,Austria
2019-10-19,508.5572189050133,0.0,1865.3441389942923,Austria
2019-10-20,510.93915223710815,0.0,2123.445860326656,Austria
2019-10-21,507.8881238977365,0.0,2096.127060786592,Austria
2019-10-22,506.6965923248995,0.0,1983.4084696732157,Austria
2019-10-23,507.2999986003289,0.0,1810.3631073201925,Austria
2019-10-24,504.9453121871459,0.0,2002.272418207052,Austria
2019-10-25,505.0568788558076,0.0,2014.5068660424984,Austria
2019-10-26,511.15809604385066,0.0,1875.513737298561,Austria
2019-10-27,512.7854344137346,0.0,2039.1106054113488,Austria
2019-10-28,508.96747703579,0.0,1959.403739498013,Austria
2019-10-29,507.08058590376845,0.0,1942.1642096216208,Austria
2019-10-30,507.0742435091214,0.0,2072.143861179669,Austria
2019-10-31,504.16433208373286,0.0,1950.4757172728794,Austria
2019-11-01,503.8362624576527,0.0,2036.3793255989951,Austria
2019-11-02,509.6542777867488,0.0,2039.4026362451254,Austria
2019-11-03,511.0639868567881,0.0,1989.0144152328712,Austria
2019-11-04,507.088176730327,0.0,2019.689354082689,Austria
2019-11-05,505.1713103877784,0.0,1895.2447968370248,Austria
2019-11-06,505.2595783718542,0.0,1883.8504028689902,Austria
2019-11-07,502.51940721471254,0.0,1929.79447611119,Austria
2019-11-08,502.4783968103043,0.0,1949.6515198831,Austria
2019-11-09,508.7227966105347,0.0,2049.655528496806,Austria
2019-11-10,510.5890953480909,0.0,2001.652678816692,Austria
2019-11-11,507.0771363562017,0.0,2105.3470635769,Austria
2019-11-12,505.6839444267309,0.0,1939.6000759851065,Austria
2019-11-13,506.3389396914799,0.0,2007.6359939765425,Austria
2019-11-14,504.14806795560213,0.0,1966.2168111510252,Austria
2019-11-15,504.67286803423195,0.0,1943.0348081043087,Austria
2019-11-16,511.5163608165263,0.0,1919.4974566439403,Austria
2019-11-17,513.9038473266552,0.0,2083.503322733581,Austria
2019-11-18,510.8133853039979,0.0,1852.3353369603149,Austria
2019-11-19,509.7989084157155,0.0,1839.072249169014,Austria
2019-11-20,510.78047075333154,0.0,2044.2906122805475,Austria
2019-11-21,508.8137761842701,0.0,2002.9228036801273,Austria
2019-11-22,509.50706770308597,0.0,1981.6251295414802,Austria
2019-11-23,516.4950450988292,0.0,1987.1842571923116,Austria
2019-11-24,518.9084218179919,0.0,2045.6700695329953,Austria
2019-11-25,515.7212610214472,0.0,1988.6265572832697,Austria
2019-11-26,514.5628477519753,0.0,2036.5645104843945,Austria
2019-11-27,515.3624028453156,0.0,2019.0746082024687,Austria
2019-11-28,513.1434448354836,0.0,1945.015237056415,Austria
2019-11-29,513.5779463696051,0.0,1981.3192070102193,Austria
2019-11-30,520.3477535638543,0.0,1980.3682220716041,Austria
2019-12-01,522.5024185710669,0.0,2062.6086650496504,Austria
2019-12-02,519.0229704054402,0.0,2038.2828062197657,Austria
2019-12-03,517.6221866708472,0.0,1995.6345543391722,Austria
2019-12-04,518.2435056994703,0.0,1995.107402236742,Austria
2019-12-05,515.8800405605914,0.0,2034.6145055818342,Austria
2019-12-06,516.2659187277537,0.0,2028.3186658410157,Austria
2019-12-07,523.1252190411956,0.0,1978.4900387245266,Austria
2019-12-08,525.4181957991304,0.0,2024.6319638066645,Austria
2019-12-09,522.1216973062031,0.0,2009.0329915281732,Austria
2019-12-10,521.0181416193005,0.0,1920.2716983224207,Austria
2019-12-11,522.0490145169772,0.0,2031.0705046943929,Austria
2019-12-12,520.158995517988,0.0,1949.1985130009468,Austria
2019-12-13,521.1249999847752,0.0,1998.2241160037481,Austria
2019-12-14,528.6931973164327,0.0,2035.1597935657512,Austria
2019-12-15,531.7142184042876,0.0,1990.3797309089796,Austria
2019-12-16,529.1408248185298,0.0,2039.4379264422591,Austria
2019-12-17,528.8061849959765,0.0,2089.0365793977003,Austria
2019-12-18,530.632530500118,0.0,1980.7492098889843,Austria
2019-12-19,529.5009256700009,0.0,2088.6129309015,Austria
2019-12-20,531.2184871628293,0.0,2021.4816184109911,Austria
2019-12-21,539.5438875443255,0.0,1967.2068764395121,Austria
2019-12-22,543.2118672043446,0.0,2046.1644338881235,Austria
2019-12-23,541.1483823181629,0.0,2032.020373518811,Austria
2019-12-24,541.2383094133278,0.0,1955.3041565844715,Austria
2019-12-25,543.3892832841243,0.0,2063.9939345461817,Austria
2019-12-26,542.4270276977036,0.0,1969.029082690567,Austria
2019-12-27,544.2005655607104,0.0,2015.0309092120374,Austria
2019-12-28,552.495921569744,0.0,2038.519139318941,Austria
2019-12-29,555.9495603448039,0.0,2111.58474115823,Austria
2019-12-30,553.480553326214,0.0,2008.0308870701235,Austria
2019-12-31,553.0471829902315,0.0,2078.5946634191446,Austria
2018-02-12,0.0,0.0,240.99155808715517,Bahrain
2018-02-13,0.0,0.0,217.5856665518224,Bahrain
2018-02-14,0.0,0.0,241.14159752226826,Bahrain
2018-02-15,0.0,0.0,243.32851873033982,Bahrain
2018-02-16,0.0,0.0,234.46129549986648,Bahrain
2018-02-17,0.0,0.0,221.11988010883795,Bahrain
2018-02-18,0.0,0.0,221.01478388180283,Bahrain
2018-02-19,0.0,0.0,249.07588049690267,Bahrain
2018-02-20,0.0,0.0,210.84198895932605,Bahrain
2018-02-21,0.0,0.0,226.0259818572001,Bahrain
2018-02-22,0.0,0.0,246.8704478928522,Bahrain
2018-02-23,0.0,0.0,224.37092786967486,Bahrain
2018-02-24,0.0,0.0,212.0539051811453,Bahrain
2018-02-25,0.0,0.0,252.5272985888387,Bahrain
2018-02-26,0.0,0.0,244.42775483239464,Bahrain
2018-02-27,0.0,0.0,240.60286764963953,Bahrain
2018-02-28,0.0,0.0,216.904550740866,Bahrain
2018-03-01,0.0,0.0,228.26042622301713,Bahrain
2018-03-02,0.0,0.0,244.49479357820712,Bahrain
2018-03-03,0.0,0.0,221.0823599159237,Bahrain
2018-03-04,0.0,0.0,223.31529799728384,Bahrain
2018-03-05,0.0,0.0,241.05540274820385,Bahrain
2018-03-06,0.0,0.0,230.57348142278417,Bahrain
2018-03-07,0.0,0.0,236.22550100473413,Bahrain
2018-03-08,0.0,0.0,256.3486730891572,Bahrain
2018-03-09,0.0,0.0,227.64203483911072,Bahrain
2018-03-10,0.0,0.0,216.80540582219032,Bahrain
2018-03-11,0.0,0.0,251.255227003017,Bahrain
2018-03-12,0.0,0.0,232.04968706416585,Bahrain
2018-03-13,0.0,0.0,243.43165340324853,Bahrain
2018-03-14,0.0,0.0,222.53651205802512,Bahrain
2018-03-15,0.0,0.0,238.44045448940298,Bahrain
2018-03-16,0.0,0.0,254.8548129837636,Bahrain
